"","matchid","mean_cadence","match_length"
"1994","a1v2J000003AhmjQAC",34.1428571428571,9.6
"1995","a1v2J000003AtHYQA0",68.125,18.5
"1996","a1v2J0000039hhJQAQ",52,14.6
"1997","a1v2J000003B12AQAS",65.5,5.5
"1998","a1v2J000003B0NgQAK",57.75,35.9
"1999","a1v2J000003BArwQAG",88.8333333333333,20.3
"2000","a1v2J000003AobqQAC",83,5.6
"2001","a1v2J000003B3oCQAS",78,5.3
"2002","a1v2J000003S38HQAS",86.1052631578947,54.3
"2003","a1v2J000003AqWpQAK",69.25,10
"2004","a1v2J000003AqXJQA0",39.3333333333333,15
"2005","a1v2J000003B8qcQAC",36.8333333333333,18.2
"2006","a1v2J000003B6AZQA0",42.3333333333333,13.8
"2007","a1v2J000003B12jQAC",52.6,17
"2008","a1v2J000003B0NqQAK",57.25,54.9
"2009","a1v2J000003S63BQAS",45.625,14.1
"2010","a1v2J000003S38RQAS",50.8,10.2
"2011","a1v2J000003AeGdQAK",39.3333333333333,10.6
"2012","a1v2J000003SHx8QAG",28.8,6.1
"2013","a1v2J000003S38lQAC",51,22.9
"2014","a1v2J000003SM8tQAG",64.7916666666667,53.5
"2015","a1v2J000003B8ssQAC",30,10.6
"2016","a1v2J000003SLL8QAO",72.8095238095238,53.4
"2017","a1v2J000003SHvRQAW",39.3,13.9
"2018","a1v2J000003S4CpQAK",61.9285714285714,32.1
"2019","a1v2J000003B8oWQAS",25.6666666666667,4
"2020","a1v2J000003S649QAC",52.2142857142857,25.5
"2021","a1v2J000003SAcfQAG",59.7333333333333,34
"2022","a1v2J000003B8q3QAC",38.6666666666667,9.6
"2023","a1v2J000003S63aQAC",54.5172413793103,53.6
"2024","a1v2J000003S63QQAS",30.6666666666667,12.6
"2025","a1v2J000003B12GQAS",53.5333333333333,29.2
"2026","a1v2J000003B12BQAS",79.2142857142857,39
"2027","a1v2J000003S5yzQAC",77.15,53.9
"2028","a1v2J000003SLMQQA4",30,10.5
"2029","a1v2J000003SG5nQAG",79.5,54.2
"2030","a1v2J000003S54eQAC",42.9411764705882,25.5
"2031","a1v2J000003S4CuQAK",47.5625,26.5
"2032","a1v2J000003SHyVQAW",33.3333333333333,12.6
"2033","a1v2J000003SJdtQAG",62.125,53.3
"2034","a1v2J000003SW4uQAG",62.1176470588235,35
"2035","a1v2J000003SVcbQAG",73.7,53
"2036","a1v2J000003B12ZQAS",50,4.4
"2037","a1v2J000003AOy7QAG",37.6666666666667,12.7
"2038","a1v2J000003SLKtQAO",79.75,52.9
"2039","a1v2J000003SHyfQAG",47.5294117647059,34.7
"2040","a1v2J000003SJLQQA4",75.25,52.9
"2041","a1v2J000003S38bQAC",46.6875,37
"2042","a1v2J000003Sa7kQAC",41.1666666666667,24.5
"2043","a1v2J000003S38gQAC",60.92,52.7
"2044","a1v2J000003SDDpQAO",24.8571428571429,7.3
"2045","a1v2J000003SLObQAO",38.25,6
"2046","a1v2J000003SbuXQAS",68.0434782608696,52.4
"2047","a1v2J000003SNetQAG",67,52.9
"2048","a1v2J000003SLKoQAO",54.6666666666667,52.6
"2049","a1v2J000003SW0TQAW",31.6363636363636,14.1
"2050","a1v2J000003SVcgQAG",62.6666666666667,53.3
"2051","a1v2J000003SIvDQAW",70.9545454545455,53.3
"2052","a1v2J000003S63LQAS",62.0588235294118,36.4
"2053","a1v2J000003B8UgQAK",34.2,16.2
"2054","a1v2J000003SJArQAO",76.75,52.4
"2055","a1v2J000003ScuAQAS",62.1363636363636,48.5
"2056","a1v2J000003SLKyQAO",42.1666666666667,18.4
"2057","a1v2J000003S38WQAS",68.1304347826087,54.1
"2058","a1v2J000003SMusQAG",73.1428571428571,21.2
"2059","a1v2J000003SJLaQAO",45.2941176470588,28.5
"2060","a1v2J000003Saz0QAC",87.2941176470588,52.5
"2061","a1v2J000003SaH1QAK",38.6666666666667,12.7
"2062","a1v2J000003STjLQAW",35,13.1
"2063","a1v2J000003SJAXQA4",63.45,43.1
"2064","a1v2J000003SxVkQAK",68.3181818181818,52.2
"2065","a1v2J000003SxVVQA0",47.8095238095238,34.3
"2066","a1v2J000003SFbEQAW",104.533333333333,52.1
"2067","a1v2J000003SbvFQAS",43.1538461538462,19.5
"2068","a1v2J000002fe3AQAQ",54.1666666666667,26.4
"2069","a1v2J000003T0HaQAK",69.8333333333333,34.5
"2070","a1v2J000003SLKZQA4",78.4444444444444,48.8
"2071","a1v2J000003T2SxQAK",43.2,25.9
"2072","a1v2J000003SaAeQAK",67.85,52.2
"2073","a1v2J000003SW2PQAW",55,34.5
"2074","a1v2J000003SbugQAC",63.9583333333333,52.4
"2075","a1v2J000003SbubQAC",30.3333333333333,10.9
"2076","a1v2J000003T0wbQAC",38.8823529411765,22.2
"2077","a1v2J000003SbuvQAC",38.5833333333333,17.3
"2078","a1v2J000003SfepQAC",34.75,10.8
"2079","a1v2J000003TLAJQA4",42.8823529411765,24.2
"2080","a1v2J000003T1HiQAK",45.6363636363636,20.5
"2081","a1v2J000003T1uuQAC",90.1666666666667,52.1
"2082","a1v2J000003SfhUQAS",35,2.4
"2083","a1v2J000003S54PQAS",89.25,52.7
"2084","a1v2J000003SbuWQAS",30.625,10.9
"2085","a1v2J000003Sa7fQAC",49.9285714285714,24.2
"2086","a1v2J000003T36yQAC",56.8235294117647,34.6
"2087","a1v2J000003SNeAQAW",70.1428571428571,53.2
"2088","a1v2J000003Sz1aQAC",63.7826086956522,52
"2089","a1v2J000003SxVzQAK",52.5833333333333,27.1
"2090","a1v2J000003T1BaQAK",35.2857142857143,9.4
"2091","a1v2J000003TBwLQAW",72.4,51.4
"2092","a1v2J000003T2QDQA0",29.1428571428571,7.8
"2093","a1v2J000003TPZHQA4",28.6666666666667,4.8
"2094","a1v2J000003T437QAC",71.4375,38.4
"2095","a1v2J000003TRZiQAO",42.6,21.4
"2096","a1v2J000003T24uQAC",64.0869565217391,51.1
"2097","a1v2J000003TL7yQAG",52.5,7.2
"2098","a1v2J000003TPZWQA4",31.5,5.8
"2099","a1v2J000003TGRGQA4",63.2916666666667,51.1
"2100","a1v2J000003TPUCQA4",63.3684210526316,50.9
"2101","a1v2J000003AzsxQAC",47.1428571428571,18.2
"2102","a1v2J000003TPT9QAO",68.7727272727273,50.7
"2103","a1v2J000003T36zQAC",68.8571428571429,20.3
"2104","a1v2J000003TPTEQA4",66.6818181818182,50.9
"2105","a1v2J000003TikgQAC",64,43.3
"2106","a1v2J000003TQdjQAG",66.1818181818182,50.9
"2107","a1v2J000003TPZqQAO",60.7083333333333,50.9
"2108","a1v2J000003TPa0QAG",69.3181818181818,50.9
"2109","a1v2J000003SyNDQA0",30.0909090909091,14.3
"2110","a1v2J000003TPTOQA4",34,16.8
"2111","a1v2J000003TL7PQAW",53.2222222222222,37.9
"2112","a1v2J000003TPTBQA4",29.7777777777778,9.4
"2113","a1v2J000003TSgZQAW",53.6363636363636,21.7
"2114","a1v2J000003Tl7BQAS",60.3333333333333,6.6
"2115","a1v2J000003TSgjQAG",44.5,13.8
"2116","a1v2J000003T1upQAC",63.3333333333333,32.5
"2117","a1v2J000003TPaAQAW",46.8571428571429,19.2
"2118","a1v2J000003TPTsQAO",58.4,50.6
"2119","a1v2J000003TPTAQA4",55.8,37.8
"2120","a1v2J000003TRgyQAG",64.7619047619048,51.3
"2121","a1v2J000003TTYqQAO",58.32,50.6
"2122","a1v2J000003TPVtQAO",62.8333333333333,50.7
"2123","a1v2J000003SVcWQAW",63.7272727272727,52.7
"2124","a1v2J000003TPTTQA4",44.6,8
"2125","a1v2J000003Tid6QAC",56.1111111111111,50.3
"2126","a1v2J000003TvUbQAK",64.875,17.8
"2127","a1v2J000003TaD6QAK",60.5,28.5
"2128","a1v2J000003ToJnQAK",57.1304347826087,44.8
"2129","a1v2J000003ThNXQA0",51.1304347826087,43.2
"2130","a1v2J000003TVGuQAO",45.3913043478261,47.5
"2131","a1v2J000003TGRaQAO",32.5555555555556,10.5
"2132","a1v2J000003TRhDQAW",36.0833333333333,15.6
"2133","a1v2J000003Aod4QAC",68.25,17.1
"2134","a1v2J000003Tjf0QAC",56,34.4
"2135","a1v2J000003TVBaQAO",34,4.1
"2136","a1v2J000003TzP4QAK",51.6428571428571,24.4
"2137","a1v2J000003TnA1QAK",54,28.5
"2138","a1v2J000003TkJgQAK",77,50
"2139","a1v2J000003Th15QAC",68.2857142857143,49.7
"2140","a1v2J000003Th10QAC",35.5555555555556,14.7
"2141","a1v2J000003SWGQQA4",58.8333333333333,17.1
"2142","a1v2J000003Tl92QAC",33.0909090909091,13.4
"2143","a1v2J000003Th1UQAS",51.8,29.7
"2144","a1v2J000003SypjQAC",47,7.6
"2145","a1v2J000003TIKxQAO",40.75,19.4
"2146","a1v2J000003TlAFQA0",57.3333333333333,13.1
"2147","a1v2J000003ThOpQAK",41.3636363636364,18.9
"2148","a1v2J000003Tjf4QAC",61.0833333333333,49.6
"2149","a1v2J000003Tm90QAC",66.5,49.7
"2150","a1v2J000003TlAAQA0",45.5,5.9
"2151","a1v2J000003TVHnQAO",30.6,12.2
"2152","a1v2J000003TienQAC",64.3333333333333,49.4
"2153","a1v2J000003Tm8vQAC",34.3333333333333,13.3
"2154","a1v2J000003Tjf1QAC",58.44,49.6
"2155","a1v2J000003TxndQAC",69.1428571428571,49.2
"2156","a1v2J000003TwIQQA0",30.5,7.9
"2157","a1v2J000003TzNOQA0",53.3703703703704,49.2
"2158","a1v2J000003TPTJQA4",62.8888888888889,21.9
"2159","a1v2J000003U5HHQA0",62.2857142857143,43.4
"2160","a1v2J000003U4axQAC",62.8636363636364,49.2
"2161","a1v2J000003U1jdQAC",70.4166666666667,33.8
"2162","a1v2J000003AcEaQAK",33.2222222222222,11.5
"2163","a1v2J000002ccX0QAI",59.9166666666667,48.5
"2164","a1v2J000003TzNrQAK",41.7647058823529,26.2
"2165","a1v2J000002cV8pQAE",58.9565217391304,48.6
"2166","a1v2J000003TwJOQA0",47.8,26.5
"2167","a1v2J000002cVnuQAE",52.1578947368421,41.4
"2168","a1v2J000003TkJbQAK",66.3809523809524,49.1
"2169","a1v2J000003TkDEQA0",84.5294117647059,49.2
"2170","a1v2J000003U5YyQAK",77.3888888888889,48.8
"2171","a1v2J000002cWIxQAM",33.9375,18.9
"2172","a1v2J000002cXPjQAM",13.5,2.2
"2173","a1v2J000003U1jhQAC",63.8571428571429,16.9
"2174","a1v2J000002ccVOQAY",27.5,4.2
"2175","a1v2J000002cVkCQAU",59.0909090909091,44.6
"2176","a1v2J000002cdiHQAQ",36.8888888888889,12
"2177","a1v2J000002cd5nQAA",66.1904761904762,48.5
"2178","a1v2J000002cZLuQAM",28.3333333333333,12.2
"2179","a1v2J000002cXPZQA2",63.5,43.4
"2180","a1v2J000002cV7rQAE",33,4.9
"2181","a1v2J000002ccVJQAY",45.8333333333333,10.8
"2182","a1v2J000002cVKwQAM",37.8,8.1
"2183","a1v2J000003TdSaQAK",33.3333333333333,17.3
"2184","a1v2J000002ccWHQAY",66.9523809523809,48.1
"2185","a1v2J000002cjtpQAA",35.8888888888889,11.9
"2186","a1v2J000002cXRaQAM",42.1666666666667,8.6
"2187","a1v2J000002cegEQAQ",59,12.2
"2188","a1v2J000002ccUfQAI",55.3571428571429,29.5
"2189","a1v2J000002cbxjQAA",26,11.8
"2190","a1v2J000003U5Z3QAK",66.6,48.6
"2191","a1v2J000002cZLkQAM",43,15.1
"2192","a1v2J000002cZNHQA2",54.95,38.2
"2193","a1v2J000002cdcdQAA",57.7692307692308,36.3
"2194","a1v2J000002cVnaQAE",62.2727272727273,48.1
"2195","a1v2J000002cddgQAA",28.4,12.4
"2196","a1v2J000002cegdQAA",53.3,25
"2197","a1v2J000002cjGNQAY",50.4736842105263,35.5
"2198","a1v2J000002cZLaQAM",52,27.8
"2199","a1v2J000002cVnfQAE",49.9583333333333,42.5
"2200","a1v2J000003TxmaQAC",70.05,49.2
"2201","a1v2J000002clKDQAY",32.1363636363636,23.7
"2202","a1v2J000002cV9nQAE",65.8571428571429,18.1
"2203","a1v2J000002cZNvQAM",56.9333333333333,29.5
"2204","a1v2J000002cZLfQAM",76.5,34.1
"2205","a1v2J000002cjGwQAI",58.125,48
"2206","a1v2J000002ckKvQAI",52.7037037037037,47.5
"2207","a1v2J000002cegiQAA",32,7.3
"2208","a1v2J000002cjF5QAI",38.8461538461538,17.7
"2209","a1v2J000002ccWIQAY",41,24.1
"2210","a1v2J000002cifkQAA",67.3684210526316,47.6
"2211","a1v2J000002cXQIQA2",68.5263157894737,48.6
"2212","a1v2J000002clJFQAY",70,15.5
"2213","a1v2J000002cXPeQAM",37.4545454545455,17.4
"2214","a1v2J000002clKXQAY",102,12.1
"2215","a1v2J000002cedAQAQ",36.5833333333333,16.2
"2216","a1v2J000002cig4QAA",68.6111111111111,41.6
"2217","a1v2J000003TlFFQA0",49.6363636363636,21.4
"2218","a1v2J000003EdrTQAS",40.2222222222222,12.9
"2219","a1v2J000003Ef9jQAC",68.7,47.1
"2220","a1v2J000002cjHBQAY",34.6153846153846,18.7
"2221","a1v2J000003Eg8jQAC",53.7368421052632,35.4
"2222","a1v2J000003EuP1QAK",39.8461538461538,18.9
"2223","a1v2J000003TPVAQA4",28.625,13.1
"2224","a1v2J000003Exe1QAC",57.375,33.3
"2225","a1v2J000003EhW2QAK",62.0454545454545,46.7
"2226","a1v2J000002cXRVQA2",68.05,47.9
"2227","a1v2J000003EdrYQAS",39.1111111111111,13.7
"2228","a1v2J000003F2GXQA0",36.9166666666667,16.8
"2229","a1v2J000003F2HfQAK",48.8076923076923,45.8
"2230","a1v2J000003Eh4SQAS",26.3333333333333,3.4
"2231","a1v2J000003F8LeQAK",85.6,43
"2232","a1v2J000003Eh4XQAS",56.9333333333333,33.4
"2233","a1v2J000003F37bQAC",61,42.1
"2234","a1v2J000003F5LnQAK",43,28.8
"2235","a1v2J000003WCl0QAG",33.2727272727273,14.5
"2236","a1v2J000003WCkvQAG",30.125,9.1
"2237","a1v2J000003F7QTQA0",52.8461538461538,29
"2238","a1v2J000003WE3QQAW",49.8571428571429,13.2
"2239","a1v2J000003F3jzQAC",30,4.5
"2240","a1v2J000003FLM4QAO",38.9375,31.8
"2241","a1v2J000003WFxEQAW",57.4545454545455,44.4
"2242","a1v2J000003FNdXQAW",38,7.4
"2243","a1v2J000003F5OIQA0",31.5,4
"2244","a1v2J000003WFk0QAG",40.4166666666667,21.4
"2245","a1v2J000003Eg8eQAC",49,9.5
"2246","a1v2J000003FNd3QAG",56.2608695652174,44.9
"2247","a1v2J000003FM3XQAW",13,1.8
"2248","a1v2J000003F5MvQAK",72.8823529411765,45.3
"2249","a1v2J000003WHSDQA4",65.8421052631579,44.3
"2250","a1v2J000003WJgEQAW",44.4285714285714,11.1
"2251","a1v2J000003WbmxQAC",46.1666666666667,19.9
"2252","a1v2J000003WZZ3QAO",29.5,5.3
"2253","a1v2J000003WK9RQAW",52.8947368421053,37.3
"2254","a1v2J000003WO3NQAW",46.1,17.8
"2255","a1v2J000003WO33QAG",64.1578947368421,44.7
"2256","a1v2J000003WK89QAG",33.6,6.5
"2257","a1v2J000003WbhsQAC",13,3.7
"2258","a1v2J000003WZXqQAO",37.5833333333333,16.2
"2259","a1v2J000003WbhJQAS",33,5.3
"2260","a1v2J000003Wh8GQAS",32.2727272727273,13.3
"2261","a1v2J000003F7PzQAK",58.8181818181818,43.2
"2262","a1v2J000003WdoaQAC",63.4210526315789,43.5
"2263","a1v2J000003WZX2QAO",58.6666666666667,26.9
"2264","a1v2J000003WuNNQA0",75.1875,42.6
"2265","a1v2J000003WtfLQAS",30.3333333333333,7.6
"2266","a1v2J000003Wo5lQAC",55.5,15.7
"2267","a1v2J000003WqG0QAK",39,23.4
"2268","a1v2J000003WkbcQAC",60.4,43.2
"2269","a1v2J000003Wm3KQAS",41,12.3
"2270","a1v2J000003Wyd6QAC",62.7894736842105,42.6
"2271","a1v2J000003WqujQAC",8,1.3
"2272","a1v2J000003WxYiQAK",59.8,42.1
"2273","a1v2J000003Ws2tQAC",51,26.7
"2274","a1v2J000003LAo5QAG",52.1111111111111,32.4
"2275","a1v2J000003L8AbQAK",40.6,14.1
"2276","a1v2J000003LBOkQAO",46.3846153846154,25.2
"2277","a1v2J000003Wc3jQAC",66.7058823529412,42
"2278","a1v2J000003LBOLQA4",53.2727272727273,41.5
"2279","a1v2J000003LBP4QAO",26.9090909090909,12
"2280","a1v2J000003LDzVQAW",50.7142857142857,32.6
"2281","a1v2J000003Wz0tQAC",30.1818181818182,12.1
"2282","a1v2J000003LEcZQAW",61.9473684210526,41.5
"2283","a1v2J000003LGCHQA4",31.2727272727273,11.7
"2284","a1v2J000003LGCvQAO",40.1666666666667,17.6
"2285","a1v2J000003LEVIQA4",72,41.4
"2286","a1v2J000003LF5WQAW",59.4444444444444,40.6
"2287","a1v2J000003LG1xQAG",48.6666666666667,24.2
"2288","a1v2J000003LFe3QAG",37.4545454545455,15.4
"2289","a1v2J000003LFUHQA4",57.6842105263158,40.9
"2290","a1v2J000003LI33QAG",52.8,37.2
"2291","a1v2J000003LGjCQAW",56.4285714285714,40.7
"2292","a1v2J000003LGidQAG",46.5555555555556,14.2
"2293","a1v2J000003L6WuQAK",42.7,25
"2294","a1v2J000003LGz8QAG",28.8333333333333,6.5
"2295","a1v2J000003LGRSQA4",51.0434782608696,40.8
"2296","a1v2J000003WparQAC",55.65,42.1
"2297","a1v2J000003LJ50QAG",60.6,40.4
"2298","a1v2J000003LI38QAG",57.7142857142857,40.5
"2299","a1v2J000003LGKaQAO",50.8695652173913,41
"2300","a1v2J000003LGktQAG",61.1666666666667,40.6
"2301","a1v2J000003WpZZQA0",56.25,33
"2302","a1v2J000003LGT4QAO",57.8947368421053,40.5
"2303","a1v2J000003LGjbQAG",30.5555555555556,14.2
"2304","a1v2J000003LGIAQA4",48.7692307692308,22.5
"2305","a1v2J000003LH5rQAG",71.25,40.5
"2306","a1v2J000003L6eUQAS",27,4
"2307","a1v2J000003LI3DQAW",41.6363636363636,17
"2308","a1v2J000003L6N4QAK",84,13.1
"2309","a1v2J000003LKVUQA4",66.8235294117647,40.2
"2310","a1v2J000003LHHEQA4",66.5,40.3
"2311","a1v2J000003LHH4QAO",56.5333333333333,32.2
"2312","a1v2J000003LGoTQAW",22.3333333333333,4.1
"2313","a1v2J000003LGjlQAG",59.5,11.1
"2314","a1v2J000003LNC4QAO",49.304347826087,39.9
"2315","a1v2J000003LI2yQAG",36.5,11.2
"2316","a1v2J000003L91zQAC",66.1428571428571,31.7
"2317","a1v2J000003LGxMQAW",56,7.5
"2318","a1v2J000003LGc1QAG",42.0833333333333,20.3
"2319","a1v2J000003LI2jQAG",51.4545454545455,40.5
"2320","a1v2J000003LHw2QAG",25.6363636363636,13.1
"2321","a1v2J000003LGxHQAW",63.5882352941176,40.3
"2322","a1v2J000003LJrjQAG",51.8571428571429,28.6
"2323","a1v2J000003LH2lQAG",38.0714285714286,18.2
"2324","a1v2J000003WsvaQAC",69.2352941176471,42.1
"2325","a1v2J000003LHmvQAG",33.5,14.6
"2326","a1v2J000003LHn0QAG",30.3636363636364,14.6
"2327","a1v2J000003LGQyQAO",62.1111111111111,40.8
"2328","a1v2J000003LHiKQAW",55.9523809523809,39.6
"2329","a1v2J000003LMkPQAW",28.2,6
"2330","a1v2J000003LNuuQAG",23.5,2.9
"2331","a1v2J000003LN7dQAG",58.3,39.6
"2332","a1v2J000003LIg5QAG",50.0833333333333,22.5
"2333","a1v2J000003LOxsQAG",72.2,26
"2334","a1v2J000003LHiFQAW",53,39.6
"2335","a1v2J000003LN7iQAG",61.7368421052632,39.4
"2336","a1v2J000003LcU4QAK",34,7.8
"2337","a1v2J000003LeEfQAK",90.3076923076923,38.7
"2338","a1v2J000003LNDHQA4",66.1764705882353,39.2
"2339","a1v2J000003LQi4QAG",47.5714285714286,32.9
"2340","a1v2J000003LQi9QAG",54.7,20.2
"2341","a1v2J000003LQfKQAW",70.6923076923077,36.3
"2342","a1v2J000003LcbZQAS",60.8421052631579,38.6
"2343","a1v2J000003LP2sQAG",67.3125,39
"2344","a1v2J000003LPLFQA4",62.0588235294118,35.4
"2345","a1v2J000003Lnj2QAC",30.3888888888889,18
"2346","a1v2J000003LOYxQAO",40.5,12.3
"2347","a1v2J000003LeGRQA0",31.5555555555556,11.3
"2348","a1v2J000003LawZQAS",30.1666666666667,13.9
"2349","a1v2J000003LkLrQAK",67.1875,38.6
"2350","a1v2J000003M7BkQAK",63,38.2
"2351","a1v2J000003M7GfQAK",32,13.2
"2352","a1v2J000003MGQyQAO",66.3529411764706,38
"2353","a1v2J000003LnsOQAS",62.6875,38
"2354","a1v2J000003LPaiQAG",31.3333333333333,4.7
"2355","a1v2J000003LpEEQA0",58.7222222222222,38
"2356","a1v2J000003LwWMQA0",60.3888888888889,37.9
"2357","a1v2J000003LeEuQAK",54.25,38
"2358","a1v2J000003MEQCQA4",65.1875,38
"2359","a1v2J000003MdGAQA0",74.2727272727273,29
"2360","a1v2J000003M3luQAC",65.2352941176471,37.9
"2361","a1v2J000003M7ICQA0",30.5833333333333,13.1
"2362","a1v2J000003LseGQAS",49.4545454545455,36.9
"2363","a1v2J000003LpEDQA0",52.9,38
"2364","a1v2J000003LkZKQA0",56,9.3
"2365","a1v2J000003M0TtQAK",54,9
"2366","a1v2J000003LcwfQAC",14,2.1
"2367","a1v2J000003LeDIQA0",68.8125,38.2
"2368","a1v2J000003M7I7QAK",26.2,6
"2369","a1v2J000003Lm0fQAC",47.3157894736842,32.7
"2370","a1v2J000003LR03QAG",26.5833333333333,12.8
"2371","a1v2J000003MTCgQAO",54.5263157894737,37.5
"2372","a1v2J000003MgnKQAS",71.8,37.3
"2373","a1v2J000003MdT9QAK",46.1538461538462,20
"2374","a1v2J000003MEFTQA4",58.9333333333333,30.8
"2375","a1v2J000003N23IQAS",57.25,8
"2376","a1v2J000003MI0gQAG",57.7368421052632,37
"2377","a1v2J000003MuUrQAK",43.2,14.5
"2378","a1v2J000003Lw8XQAS",49,32.2
"2379","a1v2J000003MoraQAC",73.3076923076923,36.5
"2380","a1v2J000003MjurQAC",49.5384615384615,24.4
"2381","a1v2J000003MuPmQAK",68.375,36.6
"2382","a1v2J000003McE2QAK",66.6,12.2
"2383","a1v2J000003MjwdQAC",50.0476190476191,37
"2384","a1v2J000003NIVXQA4",44.6666666666667,8.2
"2385","a1v2J000003MNBzQAO",91,8.4
"2386","a1v2J000003MVJDQA4",76,14.7
"2387","a1v2J000003MVJNQA4",76,18.9
"2388","a1v2J000003MVJSQA4",90,8.4
"2389","a1v2J000003MVJxQAO",86,8.4
"2390","a1v2J000003MVNtQAO",79,8.3
"2391","a1v2J000003NUYjQAO",52,7.5
"2392","a1v2J000003Mxw0QAC",33.5333333333333,17
"2393","a1v2J000003Mr92QAC",54.8235294117647,36.4
"2394","a1v2J000003Mx5uQAC",42.3333333333333,28
"2395","a1v2J000003MotCQAS",89,4.8
"2396","a1v2J000003LxfaQAC",69.3333333333333,8.5
"2397","a1v2J000003N16NQAS",63.7647058823529,36.2
"2398","a1v2J000003N9H1QAK",54.5263157894737,35.9
"2399","a1v2J000003N675QAC",43.2666666666667,29.7
"2400","a1v2J000003N6CPQA0",56.6842105263158,36.1
"2401","a1v2J000003Mp0SQAS",43.9,17.3
"2402","a1v2J000003N97fQAC",67.1875,36.4
"2403","a1v2J000003Mzs2QAC",29.75,13
"2404","a1v2J000003LwEkQAK",57,8.4
"2405","a1v2J000003Mps6QAC",64.6666666666667,14.9
"2406","a1v2J000003MvusQAC",54.6666666666667,7
"2407","a1v2J000003NXK6QAO",57.6666666666667,35.7
"2408","a1v2J000003Mpv5QAC",47.5,5.4
"2409","a1v2J000003N91DQAS",41.96,35.9
"2410","a1v2J000003MbHhQAK",30.75,6.4
"2411","a1v2J000003N6AEQA0",53.4,35.9
"2412","a1v2J000003NFtWQAW",50,35.7
"2413","a1v2J000003NDl8QAG",40.5,14
"2414","a1v2J000003NUXMQA4",32.3333333333333,3.7
"2415","a1v2J000003Mr5yQAC",45.304347826087,35.9
"2416","a1v2J000003NXAGQA4",44.2,7.8
"2417","a1v2J000003N1C6QAK",24.3333333333333,4.1
"2418","a1v2J000003Ne3ZQAS",52.35,35.2
"2419","a1v2J000003NSSoQAO",51.8947368421053,35.5
"2420","a1v2J000003Mvp9QAC",32.4,13.3
"2421","a1v2J000003NZlHQAW",47.25,7.4
"2422","a1v2J000003NdCBQA0",51.7,35.1
"2423","a1v2J000003NgiFQAS",48.3846153846154,24
"2424","a1v2J000003NdNJQA0",41.8,14.8
"2425","a1v2J000003NggYQAS",50.2727272727273,19.5
"2426","a1v2J000003MxwAQAS",52.7333333333333,27.3
"2427","a1v2J000003Lso6QAC",56,6
"2428","a1v2J000003j5QoQAI",45.7333333333333,26.9
"2429","a1v2J000003NgjrQAC",17,1.6
"2430","a1v2J000003NgNDQA0",54.2222222222222,35.3
"2431","a1v2J000003NgfVQAS",25.5,2.3
"2432","a1v2J000003NhRAQA0",32.2,13
"2433","a1v2J000003k1uWQAQ",77.3333333333333,31.2
"2434","a1v2J000003jMwEQAU",49.75,34.5
"2435","a1v2J000003N96hQAC",50.6842105263158,35.1
"2436","a1v2J000003j5WDQAY",30.7142857142857,7.6
"2437","a1v2J000003NgMPQA0",41,14.5
"2438","a1v2J000003NfY2QAK",53.2631578947368,35.2
"2439","a1v2J000003j5WwQAI",36.9,19.5
"2440","a1v2J000003ixB3QAI",37.1666666666667,8.9
"2441","a1v2J000003jAm4QAE",46.75,18.9
"2442","a1v2J000003j5ayQAA",28.9090909090909,12.1
"2443","a1v2J000003j5WcQAI",72.1538461538462,34.5
"2444","a1v2J000003NgD3QAK",60.3529411764706,34.5
"2445","a1v2J000003k7fIQAQ",63.3333333333333,34.2
"2446","a1v2J000003j5QZQAY",30.3333333333333,5.2
"2447","a1v2J000003lFSUQA2",36.875,21.2
"2448","a1v2J000003MvpxQAC",82.4166666666667,35
"2449","a1v2J000003Mw7DQAS",71.3333333333333,18.8
"2450","a1v2J000003j5VoQAI",72,6.4
"2451","a1v2J000003jhogQAA",35.6363636363636,13.2
"2452","a1v2J000003lFWMQA2",76.75,24.4
"2453","a1v2J000003lFKuQAM",62.8,34.1
"2454","a1v2J000003lFWgQAM",57.4285714285714,29.8
"2455","a1v2J000003jAn7QAE",38.4,18.6
"2456","a1v2J000003kvPpQAI",52.8235294117647,33.7
"2457","a1v2J000003kDiZQAU",41.9,14.7
"2458","a1v2J000003lyW4QAI",53.3684210526316,33.8
"2459","a1v2J000003lZKoQAM",46.7142857142857,33.6
"2460","a1v2J000003m4KTQAY",50.1111111111111,33.8
"2461","a1v2J000003lZHBQA2",46.1,32.2
"2462","a1v2J000003kq4CQAQ",31.3333333333333,4.1
"2463","a1v2J000003lZHfQAM",31,4.6
"2464","a1v2J000003NdJqQAK",55.8333333333333,14
"2465","a1v2J000003m4PiQAI",50.1666666666667,33.9
"2466","a1v2J000003lyZwQAI",56.75,33.8
"2467","a1v2J000003lyauQAA",44.125,13.4
"2468","a1v2J000003mAQhQAM",28.9,10.2
"2469","a1v2J000003m4NhQAI",58.4285714285714,27.5
"2470","a1v2J000003YegLQAS",57.1764705882353,33.1
"2471","a1v2J000003YVjUQAW",49,5.1
"2472","a1v2J000003lNSiQAM",63.1333333333333,33.1
"2473","a1v2J000003ZmhvQAC",60.0625,32.9
"2474","a1v2J000003jbsKQAQ",31.3333333333333,10.1
"2475","a1v2J000003ZTPFQA4",65.6428571428571,32.9
"2476","a1v2J000003ZZtrQAG",36.75,5.1
"2477","a1v2J000003lFT3QAM",53.8125,28.8
"2478","a1v2J000003Zfz1QAC",40.4444444444444,13.2
