Match ID 18Char,Big Age,big_occupation_category_Agriculture & Natural Resources,"big_occupation_category_Arts, Media & Entertainment",big_occupation_category_Business & Finance,big_occupation_category_Education,"big_occupation_category_Government, Law & Protective Services",big_occupation_category_Human & Social Services,big_occupation_category_Labor & Skilled Trades,big_occupation_category_Medical & Health Services,big_occupation_category_Not in Labor Force / Other,"big_occupation_category_Retail, Service & Hospitality",big_occupation_category_Technology & Engineering,Program Type_Community,Program Type_Site,Program Type_Site Based Facilitated,Program Type_Site Based Plus
a1v2J0000027UuSQAU,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027cYiQAI,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000282OwQAI,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028bk9QAA,33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027dBaQAI,46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TSgjQAG,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000043FgvQAE,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000039hhJQAQ,34,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000283zTQAQ,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028LEgQAM,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027TwFQAU,40,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028gCjQAI,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002AFZrQAO,34,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027eOnQAI,34,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000027hN3QAI,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027sZuQAI,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000039icXQAQ,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002uQUVQA2,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028ctFQAQ,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028MBFQA2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027YPzQAM,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fCb3QAE,38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SVcWQAW,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027m1TQAQ,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002ucBXQAY,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028Nd4QAE,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027beUQAQ,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028LtgQAE,32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027zKWQAY,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027yS9QAI,33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028kX5QAI,55,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002uV14QAE,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uQQBQA2,44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000286xgQAA,43,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027YmiQAE,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028mPaQAI,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AOoCQAW,69,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003AB32QAG,42,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027x4UQAQ,38,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028NQSQA2,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002ccVOQAY,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038vFHQAY,26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027swrQAA,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027dSZQAY,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000289jKQAQ,55,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002ADtVQAW,28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028AZGQA2,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027vKvQAI,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028X0cQAE,53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000283CTQAY,42,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003AwvjQAC,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027Xn5QAE,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027vKjQAI,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000285EQQAY,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028ui4QAA,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038ZyvQAE,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002egrVQAQ,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028MtIQAU,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027kIMQAY,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028IqMQAU,34,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J00000283xNQAQ,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000281E6QAI,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028d9BQAQ,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028BvdQAE,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fAEqQAM,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002ueNnQAI,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027cf1QAA,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002fMWeQAM,37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002uScRQAU,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000002AEToQAO,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000002ABCZQA4,76,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003NUXMQA4,49,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039EVQQA2,39,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003T36zQAC,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028OKBQA2,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038tM6QAI,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028SY6QAM,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002fNdbQAE,66,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000391MnQAI,54,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002uSltQAE,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002egM3QAI,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028R8vQAE,26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000002eglNQAQ,29,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000002udNNQAY,51,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000038W91QAE,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000002fMvdQAE,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038LXfQAM,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038kPIQAY,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038ZyCQAU,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003NgjrQAC,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003q6rdQAA,38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vHt00000553DOIAY,42,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003B12BQAS,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002efZJQAY,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000003A95rQAC,45,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SLKZQA4,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003BArwQAG,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003B8ssQAC,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003A6zmQAC,54,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AbcWQAS,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039HnKQAU,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038kFYQAY,34,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039zHzQAI,28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000002fJhpQAE,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000039wUbQAI,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AQQrQAO,24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039HQBQA2,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000004DqzjQAC,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002egbwQAA,26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AbcMQAS,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TBwLQAW,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038aTPQAY,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002cedAQAQ,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002fMvnQAE,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1vUX000001WLIUYA4,23,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000039qLMQAY,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039ijiQAA,59,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SxVVQA0,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003T36yQAC,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000037hoHQAQ,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038LVjQAM,33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000003LeEfQAK,75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000038vXpQAI,60,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J000002fNRnQAM,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1vHt0000059yHSIAY,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002fNvLQAU,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000002fNvkQAE,35,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000039HcvQAE,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039HgdQAE,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038RoJQAU,39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LGz8QAG,57,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038eOmQAI,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LGIAQA4,60,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000038SWNQA2,49,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038fZ7QAI,38,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039BstQAE,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003LGT4QAO,64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038c1AQAQ,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038WagQAE,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038XbRQAU,54,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000039g5QQAQ,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000038YZ0QAM,34,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038YrSQAU,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003Mxw0QAC,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1vUX000001BOCvYAO,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000039DVhQAM,44,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038ZcnQAE,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LF5WQAW,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1vUX000000EBZtYAO,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003A8TmQAK,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003B0L6QAK,34,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000038ax4QAA,54,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038fzKQAQ,43,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039VcYQAU,37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039dT9QAI,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000038klEQAQ,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002fbbFQAQ,28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000038fztQAA,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039DVcQAM,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038jNPQAY,29,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000039K90QAE,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038jwjQAA,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003A3zlQAC,39,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SLKtQAO,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000039yHtQAI,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038jw0QAA,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039F5tQAE,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000039unbQAA,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003LKVUQA4,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039vqtQAA,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003ToJnQAK,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003AzsYQAS,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000043FXPQA2,41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000391JPQAY,66,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038vHDQAY,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038ttKQAQ,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1vHt0000059TFhIAM,37,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000038tuSQAQ,38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038uWqQAI,47,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003TIKxQAO,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038tV8QAI,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038t1SQAQ,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039yHiQAI,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039HgiQAE,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038uPVQAY,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SJLaQAO,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000391tNQAQ,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003992lQAA,56,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1vUX000000t3IDYAY,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000039otXQAQ,37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1vHt000004fzzcIAA,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038vHcQAI,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1vHt000004soOeIAI,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003B8UgQAK,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003YJ0jQAG,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J00000392cFQAQ,43,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000391ZXQAY,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000391FwQAI,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038vTEQAY,58,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003Mp0SQAS,26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000039Qw5QAE,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000397wWQAQ,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J00000392dmQAA,51,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000391MiQAI,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AfV5QAK,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003S38bQAC,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000391N2QAI,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039KFrQAM,52,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000397upQAA,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002fk97QAA,40,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039ReTQAU,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000395zLQAQ,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1vHt0000059c3eIAA,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039948QAA,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000039A1pQAE,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000041KHZQA2,26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039yI7QAI,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003B12jQAC,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003A5jdQAC,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039SyUQAU,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AZmhQAG,57,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039yTqQAI,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003B12ZQAS,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003S38lQAC,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000039DYCQA2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039U9EQAU,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AOoWQAW,43,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039QwjQAE,41,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SJArQAO,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000039ND2QAM,23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039JHJQA2,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039RdGQAU,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003SaH1QAK,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003stZfQAI,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000039RaWQAU,43,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000039O7eQAE,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039HQQQA2,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039W80QAE,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000039JxYQAU,42,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SNetQAG,69,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000039HneQAE,39,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000039VUeQAM,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039I4zQAE,39,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039HmlQAE,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000039IHeQAM,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000039JIlQAM,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AOndQAG,38,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039Jz0QAE,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000003SHvRQAW,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003S5yzQAC,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003A0CXQA0,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SAcfQAG,43,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SDDpQAO,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039Lx7QAE,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039KIbQAM,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039T2qQAE,24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003A05HQAS,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003AQdBQAW,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003A01tQAC,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SfepQAC,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039hyEQAQ,62,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039UeRQAU,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003Ef9jQAC,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003AQQwQAO,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003B8q3QAC,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039zcPQAQ,34,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AOnYQAW,70,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1vUX000000w6RdYAI,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000039XgAQAU,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000003A6OlQAK,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1vUX000000MKEbYAO,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AugDQAS,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fdYRQAY,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039ujPQAQ,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039huNQAQ,65,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003WFxEQAW,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039zHpQAI,41,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000039iLWQAY,38,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002cig4QAA,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003U1jdQAC,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003WHSDQA4,58,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1vUX000000r2LRYAY,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000039yIHQAY,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003TPTOQA4,42,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000039xvIQAQ,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039xv3QAA,43,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SW0TQAW,55,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000039yICQAY,39,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AqX9QAK,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003B14BQAS,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003ThNXQA0,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027Xr9QAE,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
