match_id_18char,big_race_1,big_race_2,big_race_3,little_race_1,little_race_2,little_race_3,match_length,match_count,alignment
a1v2J000002ABIAQA4,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,51.6,1,0.3333333333333333
a1v2J0000028XdbQAE,Asian,,NA,Hispanic,NA,NA,11.1,2,0.6666666666666666
a1v2J000002ff2xQAA,NA,NA,NA,White or Caucasian,NA,NA,15.5,2,0.6666666666666666
a1v2J0000027sKnQAI,Asian,,NA,Black or African American,NA,NA,12.8,2,0.6666666666666666
a1v2J0000038S5MQAU,NA,NA,NA,White or Caucasian,NA,NA,2.5,2,0.6666666666666666
a1v2J0000027si8QAA,White or Caucasian,,NA,Other,NA,NA,50.2,2,0.6666666666666666
a1v2J0000038SNfQAM,White or Caucasian,,NA,Black or African American,NA,NA,27.5,2,0.6666666666666666
a1v2J000002egMDQAY,White or Caucasian,,NA,Black or African American,NA,NA,10,2,0.6666666666666666
a1v2J000004NuEoQAK,White or Caucasian,,NA,Black or African American,NA,NA,22.1,2,0.6666666666666666
a1v2J0000028NBMQA2,White or Caucasian,,NA,White or Caucasian,NA,NA,18.9,3,1
a1v2J0000027tEqQAI,White or Caucasian,,NA,Other,NA,NA,16.2,2,0.6666666666666666
a1v2J00000286T6QAI,White or Caucasian,,NA,Black or African American,NA,NA,24.8,2,0.6666666666666666
a1v2J00000392bbQAA,White or Caucasian,,NA,Black or African American,NA,NA,22.9,2,0.6666666666666666
a1v2J0000028qYTQAY,White or Caucasian,,NA,Other,NA,NA,17.5,2,0.6666666666666666
a1v2J000002853DQAQ,White or Caucasian,,NA,Black or African American,NA,NA,5.1,2,0.6666666666666666
a1v2J0000027Ns5QAE,White or Caucasian,,NA,White or Caucasian,NA,NA,75.8,3,1
a1v2J00000290crQAA,White or Caucasian,,NA,Black or African American,NA,NA,50.9,2,0.6666666666666666
a1v2J000003N96hQAC,White or Caucasian,,NA,White or Caucasian,NA,NA,35.1,3,1
a1v2J000002ABVwQAO,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,50.4,1,0.3333333333333333
a1v2J0000027m0mQAA,Asian,,NA,White or Caucasian, Hispanic,NA,12.4,1,0.3333333333333333
a1v2J00000289NBQAY,White or Caucasian,,NA,White or Caucasian,NA,NA,52.5,3,1
a1v2J000002fJtCQAU,White or Caucasian,,NA,White or Caucasian, Hispanic,NA,59.5,2,0.6666666666666666
a1v2J000003TPZHQA4,Other,,NA,Black or African American,NA,NA,4.8,2,0.6666666666666666
a1v2J0000027V8aQAE,White or Caucasian,,NA,Black or African American,NA,NA,19.5,2,0.6666666666666666
a1v2J000002ADgWQAW,White or Caucasian,,NA,Black or African American,NA,NA,18.4,2,0.6666666666666666
a1v2J0000027iv2QAA,White or Caucasian,,NA,Other,NA,NA,13.3,2,0.6666666666666666
a1v2J0000028LgeQAE,White or Caucasian,,NA,White or Caucasian,NA,NA,41,3,1
a1v2J0000028MNmQAM,White or Caucasian,,NA,Black or African American,NA,NA,20,2,0.6666666666666666
a1v2J0000028aCfQAI,White or Caucasian,,NA,White or Caucasian,NA,NA,17.2,3,1
a1v2J0000028gKWQAY,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,34,2,0.6666666666666666
a1v2J0000028WxSQAU,Pacific Islander - Native Hawaiian,Pacific Islander - Other,,Black or African American,NA,NA,12.2,0,0
a1v2J000003FLM4QAO,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,31.8,2,0.6666666666666666
a1v2J0000028AoYQAU,White or Caucasian,,NA,White or Caucasian, Hispanic,NA,62.5,2,0.6666666666666666
a1v2J0000028OGgQAM,Hispanic,,NA,Black or African American,NA,NA,51.6,2,0.6666666666666666
a1v2J0000038eLYQAY,White or Caucasian,,NA,White or Caucasian, Hispanic,NA,31,2,0.6666666666666666
a1v2J0000027i8YQAQ,White or Caucasian,,NA,Black or African American, Hispanic,NA,8.7,1,0.3333333333333333
a1v2J0000027tEgQAI,White or Caucasian,,NA,Hispanic,NA,NA,69.2,2,0.6666666666666666
a1v2J00000287FwQAI,White or Caucasian,,NA,Hispanic,NA,NA,10.1,2,0.6666666666666666
a1v2J0000027esBQAQ,Other,,NA,Asian,NA,NA,53.4,2,0.6666666666666666
a1v2J0000027YfxQAE,White or Caucasian,,NA,Black or African American,NA,NA,11.4,2,0.6666666666666666
a1v2J0000028AjPQAU,Black or African American,,NA,Black or African American,NA,NA,3.3,3,1
a1v2J0000027wbIQAQ,White or Caucasian,,NA,Black or African American,NA,NA,19.6,2,0.6666666666666666
a1v2J0000028MCfQAM,Hispanic,,NA,Hispanic,NA,NA,11.9,3,1
a1v2J00000289qYQAQ,White or Caucasian,,NA,Black or African American,NA,NA,67.3,2,0.6666666666666666
a1v2J0000028H9FQAU,White or Caucasian,,NA,Black or African American,NA,NA,94.1,2,0.6666666666666666
a1v2J0000028aD9QAI,White or Caucasian,,NA,Black or African American,NA,NA,4.8,2,0.6666666666666666
a1v2J0000027HExQAM,White or Caucasian,,NA,Black or African American,NA,NA,23.4,2,0.6666666666666666
a1v2J0000028eznQAA,White or Caucasian,,NA,Black or African American,NA,NA,15.3,2,0.6666666666666666
a1v2J0000028AWyQAM,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,70.7,1,0.3333333333333333
a1v2J000002AFvXQAW,White or Caucasian,,NA,Black or African American,NA,NA,11.4,2,0.6666666666666666
a1v2J0000028LldQAE,White or Caucasian,,NA,Black or African American,NA,NA,7.7,2,0.6666666666666666
a1v2J0000028DKVQA2,White or Caucasian,,NA,Black or African American,NA,NA,66.9,2,0.6666666666666666
a1v2J0000028eZMQAY,Asian,,NA,Hispanic,NA,NA,20.8,2,0.6666666666666666
a1v2J00000281SgQAI,Hispanic,,NA,Hispanic,NA,NA,5.3,3,1
a1v2J000002AErlQAG,White or Caucasian,,NA,Black or African American,NA,NA,19.6,2,0.6666666666666666
a1v2J0000028e2eQAA,White or Caucasian,,NA,Black or African American,NA,NA,7.8,2,0.6666666666666666
a1v2J0000028D92QAE,Other,,NA,Black or African American,NA,NA,48.6,2,0.6666666666666666
a1v2J0000027VX7QAM,White or Caucasian,,NA,Hispanic,NA,NA,9.6,2,0.6666666666666666
a1v2J0000028WUAQA2,Hispanic,White or Caucasian,,White or Caucasian,NA,NA,4,1,0.3333333333333333
a1v2J000002AEW9QAO,White or Caucasian,,NA,Black or African American,NA,NA,94.1,2,0.6666666666666666
a1v2J0000027f07QAA,Asian,,NA,Other,NA,NA,10.3,2,0.6666666666666666
a1v2J000002uglZQAQ,White or Caucasian,,NA,Other,NA,NA,20.4,2,0.6666666666666666
a1v2J000002cddgQAA,White or Caucasian,,NA,Black or African American,NA,NA,12.4,2,0.6666666666666666
a1v2J0000027panQAA,Asian,,NA,Black or African American, White or Caucasian,NA,35.2,1,0.3333333333333333
a1v2J0000027pdOQAQ,White or Caucasian,,NA,Black or African American,NA,NA,94.9,2,0.6666666666666666
a1v2J0000027YQ9QAM,White or Caucasian,,NA,Hispanic,NA,NA,10.9,2,0.6666666666666666
a1v2J0000028qYxQAI,White or Caucasian,,NA,Black or African American,NA,NA,15.1,2,0.6666666666666666
a1v2J0000038dl4QAA,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,25.9,1,0.3333333333333333
a1v2J0000028HZfQAM,White or Caucasian,,NA,Black or African American,NA,NA,19.5,2,0.6666666666666666
a1v2J0000028z5QQAQ,Black or African American,,NA,Black or African American,NA,NA,77.3,3,1
a1v2J0000028ctOQAQ,White or Caucasian,,NA,Other,NA,NA,17.1,2,0.6666666666666666
a1v2J000002ACF7QAO,White or Caucasian,,NA,Hispanic,NA,NA,27.1,2,0.6666666666666666
a1v2J000002fAC4QAM,White or Caucasian,,NA,Black or African American,NA,NA,19.8,2,0.6666666666666666
a1v2J0000028DLvQAM,White or Caucasian,,NA,Other,NA,NA,86.1,2,0.6666666666666666
a1v2J000002ADybQAG,White or Caucasian,,NA,Black or African American,NA,NA,26.8,2,0.6666666666666666
a1v2J0000028CchQAE,Black or African American,,NA,Black or African American, White or Caucasian,NA,4.6,2,0.6666666666666666
a1v2J00000284ijQAA,White or Caucasian,,NA,Black or African American,NA,NA,71.6,2,0.6666666666666666
a1v2J0000028KwhQAE,White or Caucasian,,NA,Hispanic,NA,NA,85.3,2,0.6666666666666666
a1v2J00000289MOQAY,White or Caucasian,,NA,Black or African American,NA,NA,15.5,2,0.6666666666666666
a1v2J000002ABwSQAW,White or Caucasian,,NA,White or Caucasian,NA,NA,29.9,3,1
a1v2J000003LQi9QAG,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,20.2,2,0.6666666666666666
a1v2J0000027rGrQAI,Hispanic,,NA,Hispanic,NA,NA,27,3,1
a1v2J00000291Z7QAI,White or Caucasian,,NA,Hispanic,NA,NA,90,2,0.6666666666666666
a1v2J0000028lBhQAI,White or Caucasian,,NA,Black or African American,NA,NA,11.3,2,0.6666666666666666
a1v2J000003LAo5QAG,NA,NA,NA,Black or African American, Asian,NA,32.4,1,0.3333333333333333
a1v2J0000027vvbQAA,White or Caucasian,,NA,White or Caucasian, Hispanic,NA,25.4,2,0.6666666666666666
a1v2J0000027tQUQAY,White or Caucasian,,NA,Black or African American,NA,NA,18,2,0.6666666666666666
a1v2J0000028JpXQAU,White or Caucasian,,NA,Black or African American,NA,NA,18.2,2,0.6666666666666666
a1v2J00000283bJQAQ,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,47.8,1,0.3333333333333333
a1v2J0000028abPQAQ,White or Caucasian,,NA,White or Caucasian,NA,NA,24.2,3,1
a1v2J0000028VfUQAU,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,16.3,2,0.6666666666666666
a1v2J0000027ruPQAQ,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,21.1,1,0.3333333333333333
a1v2J000002uQyNQAU,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,71.6,2,0.6666666666666666
a1v2J0000038WATQA2,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,30,2,0.6666666666666666
a1v2J0000027ZqdQAE,White or Caucasian,,NA,Hispanic,NA,NA,53.5,2,0.6666666666666666
a1v2J0000027rncQAA,White or Caucasian,,NA,White or Caucasian,NA,NA,11.8,3,1
a1v2J0000027nGBQAY,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,7.8,1,0.3333333333333333
a1v2J000002ueovQAA,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,70.8,1,0.3333333333333333
a1v2J0000027rolQAA,White or Caucasian,,NA,Black or African American,NA,NA,19.4,2,0.6666666666666666
a1v2J0000028LcXQAU,White or Caucasian,,NA,Black or African American,NA,NA,9.1,2,0.6666666666666666
a1v2J0000028oorQAA,White or Caucasian,,NA,Black or African American,NA,NA,2.5,2,0.6666666666666666
a1v2J00000281TzQAI,White or Caucasian,,NA,Asian,NA,NA,25,2,0.6666666666666666
a1v2J0000027KBtQAM,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,65.5,1,0.3333333333333333
a1v2J0000027rb3QAA,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,11.9,1,0.3333333333333333
a1v2J0000028SN5QAM,Other,,NA,Black or African American, White or Caucasian,NA,59.3,1,0.3333333333333333
a1v2J000002uQNvQAM,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,11.1,1,0.3333333333333333
a1v2J0000028f4yQAA,White or Caucasian,,NA,White or Caucasian,NA,NA,7.8,3,1
a1v2J0000027v1GQAQ,White or Caucasian,,NA,Black or African American,NA,NA,9.5,2,0.6666666666666666
a1v2J0000027t1pQAA,Asian,,NA,Black or African American,NA,NA,14.1,2,0.6666666666666666
a1v2J0000027tfSQAQ,Black or African American,,NA,Black or African American,NA,NA,5.7,3,1
a1v2J00000289BtQAI,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,9.6,1,0.3333333333333333
a1v2J000002ug91QAA,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,38.8,1,0.3333333333333333
a1v2J0000028WdaQAE,White or Caucasian,,NA,Black or African American,NA,NA,22,2,0.6666666666666666
a1v2J0000028IbrQAE,White or Caucasian,,NA,White or Caucasian,NA,NA,4.4,3,1
a1v2J0000028DKmQAM,White or Caucasian,,NA,Black or African American,NA,NA,6.5,2,0.6666666666666666
a1v2J000002uT8CQAU,White or Caucasian,,NA,White or Caucasian, Asian,NA,41.5,2,0.6666666666666666
a1v2J0000027xFIQAY,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,60.5,1,0.3333333333333333
a1v2J0000028eb8QAA,White or Caucasian,,NA,Hispanic,NA,NA,9.4,2,0.6666666666666666
a1v2J00000283KxQAI,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,21.6,1,0.3333333333333333
a1v2J0000028FzFQAU,White or Caucasian,,NA,Black or African American,NA,NA,11,2,0.6666666666666666
a1v2J0000027UpqQAE,White or Caucasian,,NA,Black or African American,NA,NA,95.6,2,0.6666666666666666
a1v2J0000028nYdQAI,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,35.2,1,0.3333333333333333
a1v2J00000284YyQAI,White or Caucasian,,NA,Black or African American,NA,NA,13.9,2,0.6666666666666666
a1v2J0000027yseQAA,White or Caucasian,,NA,Black or African American,NA,NA,3.9,2,0.6666666666666666
a1v2J0000027beIQAQ,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,30.2,1,0.3333333333333333
a1v2J0000028YNDQA2,White or Caucasian,,NA,Asian,NA,NA,9.5,2,0.6666666666666666
a1v2J0000028bUwQAI,White or Caucasian,,NA,Asian,NA,NA,12.7,2,0.6666666666666666
a1v2J000003WO3NQAW,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,17.8,1,0.3333333333333333
a1v2J000003AAjOQAW,White or Caucasian,,NA,Asian,NA,NA,32.6,2,0.6666666666666666
a1v2J00000282i5QAA,White or Caucasian,,NA,White or Caucasian,NA,NA,42.1,3,1
a1v2J0000028CKZQA2,White or Caucasian,,NA,Black or African American,NA,NA,76.9,2,0.6666666666666666
a1v2J000002AFc8QAG,White or Caucasian,,NA,Other,NA,NA,20.3,2,0.6666666666666666
a1v2J000002863bQAA,White or Caucasian,,NA,Black or African American,NA,NA,71,2,0.6666666666666666
a1v2J000002fNFOQA2,White or Caucasian,,NA,Black or African American,NA,NA,29.2,2,0.6666666666666666
a1v2J0000027zaoQAA,White or Caucasian,,NA,Black or African American,NA,NA,15.5,2,0.6666666666666666
a1v2J0000028Q20QAE,White or Caucasian,,NA,Black or African American,NA,NA,84.3,2,0.6666666666666666
a1v2J0000027v10QAA,White or Caucasian,,NA,Black or African American,NA,NA,34.9,2,0.6666666666666666
a1v2J00000282AxQAI,White or Caucasian,,NA,Black or African American,NA,NA,10.7,2,0.6666666666666666
a1v2J00000282QkQAI,White or Caucasian,,NA,Hispanic,NA,NA,39.5,2,0.6666666666666666
a1v2J0000027m2BQAQ,White or Caucasian,,NA,Black or African American,NA,NA,10.8,2,0.6666666666666666
a1v2J0000028eqsQAA,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,17,1,0.3333333333333333
a1v2J0000028DvqQAE,White or Caucasian,,NA,Black or African American,NA,NA,19.6,2,0.6666666666666666
a1v2J0000027w0gQAA,White or Caucasian,,NA,Black or African American,NA,NA,5.7,2,0.6666666666666666
a1v2J000002f01LQAQ,Asian,,NA,Black or African American,NA,NA,17.2,2,0.6666666666666666
a1v2J000002uQjOQAU,White or Caucasian,,NA,White or Caucasian,NA,NA,65.6,3,1
a1v2J000002uUjoQAE,White or Caucasian,,NA,White or Caucasian,NA,NA,7.1,3,1
a1v2J0000027GURQA2,White or Caucasian,,NA,Black or African American,NA,NA,10.4,2,0.6666666666666666
a1v2J0000027vBfQAI,White or Caucasian,,NA,Black or African American,NA,NA,12.4,2,0.6666666666666666
a1v2J00000282dPQAQ,White or Caucasian,,NA,Other,NA,NA,1.3,2,0.6666666666666666
a1v2J0000027mHLQAY,Black or African American,,NA,Other,NA,NA,54.3,2,0.6666666666666666
a1v2J000002eorxQAA,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,45.3,2,0.6666666666666666
a1v2J0000028ootQAA,White or Caucasian,,NA,Black or African American,NA,NA,6.2,2,0.6666666666666666
a1v2J0000028WgQQAU,White or Caucasian,,NA,White or Caucasian,NA,NA,9.7,3,1
a1v2J0000027qKAQAY,White or Caucasian,,NA,Black or African American,NA,NA,47.4,2,0.6666666666666666
a1v2J0000027yrjQAA,White or Caucasian,,NA,Other,NA,NA,12.4,2,0.6666666666666666
a1v2J0000028GpvQAE,White or Caucasian,,NA,Black or African American,NA,NA,63.5,2,0.6666666666666666
a1v2J0000027thJQAQ,White or Caucasian,,NA,Black or African American,NA,NA,37.8,2,0.6666666666666666
a1v2J0000028MOOQA2,White or Caucasian,,NA,White or Caucasian,NA,NA,21.8,3,1
a1v2J0000028jCmQAI,White or Caucasian,,NA,Other,NA,NA,28.3,2,0.6666666666666666
a1v2J0000028A44QAE,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,62.6,1,0.3333333333333333
a1v2J0000038jRgQAI,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,65.3,1,0.3333333333333333
a1v2J0000027XlrQAE,Hispanic,,NA,Hispanic,NA,NA,19.5,3,1
a1v2J0000027xuVQAQ,White or Caucasian,,NA,White or Caucasian,NA,NA,22.1,3,1
a1v2J0000028Fz5QAE,White or Caucasian,,NA,Hispanic,NA,NA,6.7,2,0.6666666666666666
a1v2J0000027wGKQAY,Other,,NA,White or Caucasian,NA,NA,12.9,2,0.6666666666666666
a1v2J0000039OW0QAM,Black or African American,,NA,Black or African American,NA,NA,23.3,3,1
a1v2J000002AFxiQAG,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,15.6,1,0.3333333333333333
a1v2J0000028PGvQAM,White or Caucasian,,NA,White or Caucasian,NA,NA,41.9,3,1
a1v2J0000027eVRQAY,White or Caucasian,,NA,Hispanic,NA,NA,35.7,2,0.6666666666666666
a1v2J0000027viRQAQ,White or Caucasian,,NA,White or Caucasian, Hispanic,NA,59.7,2,0.6666666666666666
a1v2J0000028KWYQA2,White or Caucasian,,NA,Black or African American,NA,NA,71.9,2,0.6666666666666666
a1v2J0000028EGoQAM,Other,,NA,White or Caucasian, Hispanic,NA,0.8,1,0.3333333333333333
a1v2J00000286zKQAQ,Hispanic,,NA,Hispanic,NA,NA,27.7,3,1
a1v2J000002AFanQAG,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,66.3,1,0.3333333333333333
a1v2J000002ABJGQA4,White or Caucasian,,NA,Hispanic,NA,NA,24,2,0.6666666666666666
a1v2J0000028PprQAE,White or Caucasian,,NA,Black or African American,NA,NA,29.5,2,0.6666666666666666
a1v2J000002uUB2QAM,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,91.1,1,0.3333333333333333
a1v2J0000027tXXQAY,White or Caucasian,,NA,Black or African American,NA,NA,12.7,2,0.6666666666666666
a1v2J0000028GIFQA2,White or Caucasian,,NA,Black or African American,NA,NA,12.7,2,0.6666666666666666
a1v2J00000288I0QAI,White or Caucasian,,NA,White or Caucasian,NA,NA,33.9,3,1
a1v2J0000028ZVbQAM,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,36.6,1,0.3333333333333333
a1v2J000002fNNgQAM,White or Caucasian,,NA,Black or African American,NA,NA,18.2,2,0.6666666666666666
a1v2J0000028dHaQAI,Black or African American,White or Caucasian,,Black or African American,NA,NA,67.4,1,0.3333333333333333
a1v2J0000028M9tQAE,White or Caucasian,,NA,White or Caucasian,NA,NA,5.1,3,1
a1v2J000002ABfvQAG,White or Caucasian,,NA,Black or African American,NA,NA,11.1,2,0.6666666666666666
a1v2J000002uRJhQAM,White or Caucasian,,NA,Black or African American,NA,NA,39.8,2,0.6666666666666666
a1v2J00000280hyQAA,White or Caucasian,,NA,White or Caucasian,NA,NA,43.5,3,1
a1v2J0000028pXBQAY,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,84,1,0.3333333333333333
a1v2J0000028H2QQAU,White or Caucasian,,NA,Black or African American,NA,NA,93.5,2,0.6666666666666666
a1v2J0000028ia1QAA,Black or African American,,NA,Black or African American,NA,NA,19.8,3,1
a1v2J00000287CRQAY,Black or African American,,NA,Black or African American,NA,NA,42,3,1
a1v2J0000027vvdQAA,White or Caucasian,,NA,Other,NA,NA,45.2,2,0.6666666666666666
a1v2J000003LBOLQA4,White or Caucasian,,NA,Black or African American,NA,NA,41.5,2,0.6666666666666666
a1v2J0000027dshQAA,White or Caucasian,,NA,Hispanic,NA,NA,5.6,2,0.6666666666666666
a1v2J0000028z5jQAA,White or Caucasian,,NA,Black or African American,NA,NA,4.3,2,0.6666666666666666
a1v2J0000027q7AQAQ,White or Caucasian,,NA,Black or African American,NA,NA,18.2,2,0.6666666666666666
a1v2J0000027xg8QAA,White or Caucasian,,NA,Other,NA,NA,3.2,2,0.6666666666666666
a1v2J0000027xhFQAQ,White or Caucasian,,NA,Black or African American, Hispanic,NA,40.5,1,0.3333333333333333
a1v2J0000028YysQAE,White or Caucasian,,NA,Other,NA,NA,13.3,2,0.6666666666666666
a1v2J00000284T9QAI,Asian,,NA,Black or African American,NA,NA,67.9,2,0.6666666666666666
a1v2J0000027rH9QAI,White or Caucasian,,NA,White or Caucasian,NA,NA,4.3,3,1
a1v2J0000028eO1QAI,White or Caucasian,,NA,White or Caucasian,NA,NA,8.1,3,1
a1v2J0000028Z2rQAE,White or Caucasian,,NA,Black or African American,NA,NA,1.7,2,0.6666666666666666
a1v2J0000028Jz9QAE,Black or African American,,NA,Black or African American,NA,NA,6,3,1
a1v2J0000028M6OQAU,White or Caucasian,,NA,Black or African American,NA,NA,36.9,2,0.6666666666666666
a1v2J0000027gf7QAA,Other,,NA,Black or African American, White or Caucasian,NA,76.4,1,0.3333333333333333
a1v2J00000290bMQAQ,White or Caucasian,,NA,White or Caucasian,NA,NA,91.1,3,1
a1v2J0000027mIlQAI,White or Caucasian,,NA,White or Caucasian,NA,NA,25,3,1
a1v2J0000028SfhQAE,White or Caucasian,,NA,White or Caucasian,NA,NA,81.7,3,1
a1v2J000002uUSuQAM,White or Caucasian,,NA,White or Caucasian,NA,NA,51.7,3,1
a1v2J0000027Vi0QAE,Asian,,NA,Other,NA,NA,70.2,2,0.6666666666666666
a1v2J0000027v06QAA,White or Caucasian,,NA,Black or African American,NA,NA,26.7,2,0.6666666666666666
a1v2J00000288k7QAA,White or Caucasian,,NA,Other,NA,NA,8.5,2,0.6666666666666666
a1v2J000002ACCHQA4,White or Caucasian,,NA,Other,NA,NA,5.5,2,0.6666666666666666
a1v2J00000285BGQAY,Black or African American,White or Caucasian,,Black or African American, White or Caucasian,NA,27.6,1,0.3333333333333333
a1v2J0000027Us2QAE,White or Caucasian,,NA,Other,NA,NA,74.7,2,0.6666666666666666
a1v2J00000288TjQAI,White or Caucasian,,NA,Black or African American,NA,NA,81.3,2,0.6666666666666666
a1v2J0000028J9tQAE,White or Caucasian,,NA,White or Caucasian,NA,NA,93.6,3,1
a1v2J000002uTlWQAU,White or Caucasian,,NA,Hispanic,NA,NA,32.3,2,0.6666666666666666
